#Before RH adjustments
#15, 4.94,  5, -3.2234487159344911, -2.0630071781980743
#15, 4.94, 10, -5.7254538783852755, -3.6642904821665758
#15, 4.94, 15, -7.9629868864638578, -5.0963116073368688
#15, 4.94, 18, -9.1536291345546008, -5.8583226461149440
#60, 9.89,  5, -1.1008438010507908, -0.7045400326725061
#60, 9.89, 10, -2.1022327864970007, -1.3454289833580804
#60, 9.89, 15, -2.9467608164108263, -1.8859269225029289
#60, 9.89, 18, -3.3616588870803148, -2.1514616877314015
15, 4.94,  1, -0.7708388034145229
15, 4.94,  3, -2.0424871370040778
15, 4.94,  5, -3.3223584155869803
15, 4.94, 10, -5.9371946735764425
15, 4.94, 15, -8.1800252021915263
15, 4.94, 18, -9.3515690283177424
60, 9.89,  5, -1.0462154591205688
60, 9.89, 10, -1.9146081166041153
60, 9.89, 15, -2.7285023106575603
60, 9.89, 18, -3.1153792113153997
