0.00  0.14  0.15
-1.26  0.16  0.11
-1.75  0.19  0.11
-2.83  0.21  0.09
-3.33  0.22  0.08
-3.43  0.22  0.08
-3.75  0.23  0.09
-4.77  0.26  0.06
-7.48  0.31  0.04
-9.64  0.34  0.03
-10.74  0.34  0.02
